"","jurisdiction","year","state_population","murder_index","rape_index","robbery_index","agg_assault_index","total_violent_index","burglary_index","larceny_index","vehicle_theft_index","property_crime_index","crime_rate"
"295","RHODE ISLAND",2006,1067610,2.52901340377104,27.0698101366604,69.313700695947,131.508696996094,230.421221232473,510.767040398647,1765.8133588108,338.044791637396,2614.62519084684,2845.04641207932
"296","SOUTH CAROLINA",2006,4321249,8.37720760826326,42.4414330208697,136.580882055165,583.720123510587,771.119646194885,993.971881740673,2894.41779448488,386.115218076996,4274.50489430255,5045.62454049744
"297","SOUTH DAKOTA",2006,781919,3.83671454460117,59.4690754413181,20.2066966015661,181.348707474815,264.861194062301,386.740826095798,1273.02188589867,106.660664339912,1766.42337633438,2031.28457039668
"298","TENNESSEE",2006,6038803,6.93846114867466,36.3317034849456,184.523323579193,534.658938203482,762.452426416295,1043.65053802881,2718.8003980259,375.124010503406,4137.57494655812,4900.02737297441
"299","TEXAS",2006,23507783,5.89591966201151,35.8562098348449,158.483681766162,317.048187827836,517.283999090854,917.61098866703,2759.55839816966,405.929389428174,4083.09877626487,4600.38277535572
"300","UTAH",2006,2550063,1.99995058945603,34.94031323932,48.7046790608703,140.663191458407,226.308134348053,577.279855438866,2606.99441543209,328.26639969287,3512.54067056383,3738.84880491188
"301","VERMONT",2006,623908,2.24392057803394,27.728447142848,18.2719247068478,96.8091449380357,145.053437365765,551.844182155061,1740.16040826532,99.373625598646,2391.37821601903,2536.43165338479
"302","VIRGINIA",2006,7642884,5.27287866726749,23.9307570283678,101.780950751052,152.717220358179,283.701806804866,420.86207248468,1874.84200990097,193.631095277646,2489.3351776633,2773.03698446817
"303","WASHINGTON",2006,6395798,3.08014730921771,42.9657096737577,100.44094575845,202.226524352395,348.71332709382,920.025929524353,2864.05230434107,726.007919574696,4510.08615344012,4858.79948053394
"304","WEST VIRGINIA",2006,1818470,4.39930271052038,22.2164786881279,46.9075651509236,207.647087936562,281.170434486134,636.744076063944,1776.49342579201,223.099638707265,2636.33714056322,2917.50757504935
"305","WISCONSIN",2006,5556506,2.96949197931218,22.190203699951,100.134868926624,160.8384837522,286.133048358087,486.600752343289,2081.91982515631,252.460809004795,2820.9813865044,3107.11443486248
"306","WYOMING",2006,515004,2.52425223881756,29.3201606201117,13.9804739380665,207.959549828739,253.784436625735,450.870284502645,2379.5931682084,156.115292308409,2986.57874501946,3240.36318164519
"307","FEDERAL",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","ALABAMA",2007,4627851,8.90262024425592,33.4496508206509,159.858214968459,246.701978953082,448.912464986448,980.563116660411,2689.4772541294,307.658997664359,3977.69936845417,4426.61183344062
"309","ALASKA",2007,683478,6.29135100178791,79.7392161854515,85.0063937683437,490.286446674216,661.323407629799,546.323363736653,2476.89025835506,355.973418310465,3379.18704040218,4040.51044803198
"310","ARIZONA",2007,6338755,8.64523080636497,37.1208541740452,154.036557652094,318.20128716128,518.003929793784,946.368805861719,2793.54542019687,792.64776758212,4532.56199364071,5050.56592343449
"311","ARKANSAS",2007,2834797,6.98462711792061,45.6470075282287,109.531652531028,374.947483012011,537.110770189188,1130.06328142721,2578.52678692689,246.895985850133,3955.48605420423,4492.59682439342
"312","CALIFORNIA",2007,36553215,6.18823816181422,24.7474811723127,193.433053699928,299.691832852459,524.060605886514,650.695157730996,1790.61130464174,602.228832675867,3043.5352950486,3567.59590093512
"313","COLORADO",2007,4861515,3.18830652584637,42.6821680072981,71.1917992642211,234.700499741336,351.762773538701,588.972779061671,2067.64763659065,342.609248351594,2999.22966400392,3350.99243754262
"314","CONNECTICUT",2007,3502309,3.22644289809951,19.70128849282,122.861803455949,155.354653173092,301.144188019961,446.562539170587,1739.90929983619,284.126843176887,2470.59868218367,2771.74287020363
"315","DELAWARE",2007,864764,4.5099009672003,39.432723841418,203.870651414721,457.581490441323,705.394766664662,742.399082292972,2365.26959956705,270.825335004695,3378.49401686472,4083.88878352938
"316","FLORIDA",2007,18251243,6.58585281013463,33.6908560145739,209.05425455132,473.239000762852,722.569964138881,996.293786675242,2689.03876848278,403.424577712324,4088.75713287035,4811.32709700923
"317","GEORGIA",2007,9544750,7.54341391864638,23.0283663794232,181.157180649048,279.818748526677,491.547709473794,946.006967180911,2498.08533486995,445.45954582362,3889.55184787449,4381.09955734828
"318","HAWAII",2007,1283388,1.87005021084816,29.3753720620732,87.4248473571515,157.473811505172,276.144081135245,708.203598599956,2921.48594189754,489.563561448292,4119.25310194579,4395.39718308103
"319","IDAHO",2007,1499402,3.26796949717287,40.482805811917,16.2064609757757,196.211556340461,256.168792625327,475.58960172122,1649.1241174815,151.126915930484,2275.84063513321,2532.00942775853
"320","ILLINOIS",2007,12852548,5.85097989908305,31.9236310185342,179.730898495769,315.680595007309,533.186104420695,587.618890822271,2084.49717519048,263.65978170243,2935.77584771518,3468.96195213587
"321","INDIANA",2007,6345289,5.51590321575581,27.390399397096,123.635030650298,179.298373959011,335.839707222161,732.59074566974,2332.42331436756,305.785914558029,3370.79997459533,3706.63968181749
"322","IOWA",2007,2988046,1.30520079008154,32.4626863174128,44.4437602366229,221.984534374638,300.196181718755,574.823814626682,1908.20355509922,165.291966723404,2648.3193364493,2948.51551816806
"323","KANSAS",2007,2775997,3.81844793059935,46.3617215724657,72.8386954308668,335.555117674839,458.573982608771,737.068519886729,2662.10662331407,309.798605690136,3708.97374889094,4167.54773149971
"324","KENTUCKY",2007,4241474,4.85680214001076,32.1822083549257,95.9100539105038,157.728186003262,290.677250408702,655.904055995628,1685.47537954966,204.598684325308,2545.97811987059,2836.65537027929
"325","LOUISIANA",2007,4293204,14.5578919613417,33.2385789261354,147.116233004535,545.536620202534,740.449324094546,1093.1695768475,2755.30815679851,356.214146823678,4204.69188046969,4945.14120456424
"326","MAINE",2007,1317207,1.51836423584144,29.7599390224923,26.4954559154332,61.038242280826,118.812001454593,512.068338537527,1839.34643529832,96.8716382466841,2448.28641208254,2567.09841353713
"327","MARYLAND",2007,5618344,9.86055677616038,20.9848311174965,235.977006747896,375.057134273017,641.87952891457,660.247930706984,2265.93458855492,505.362434197692,3431.5449534596,4073.42448237417
"328","MASSACHUSETTS",2007,6449755,2.89933493597819,25.4738358278725,108.856848050817,304.445672742608,441.675691557276,554.548196016748,1611.30151455365,233.357701183998,2399.2074117544,2840.88310331168
"329","MICHIGAN",2007,10071822,6.56286419676599,45.5925452217086,132.69694400874,348.963673107011,533.816026534226,747.362294528239,1899.24921230737,416.885842501982,3063.49734933759,3597.31337587181
"330","MINNESOTA",2007,5197621,2.23179027481996,36.0357171098085,91.7727552663036,159.592244220962,289.632506871894,571.742341351938,2229.71240111582,243.342098240714,3044.79684070847,3334.42934758036
"331","MISSISSIPPI",2007,2918785,6.9206878889675,35.391438560908,99.2193669626231,149.754092884539,291.285586297038,932.682605947338,1934.81191660228,246.369636681016,3113.86415923064,3405.14974552768
"332","MISSOURI",2007,5878415,6.24317949651394,30.3653280688757,131.464008580544,392.656864137697,560.729380283631,763.760299332388,2659.20320358464,406.521145580909,3829.48464849794,4390.21402878157
"333","MONTANA",2007,957861,2.81878059551438,37.8969391174711,24.3250325464759,314.763833165772,379.804585425234,362.891901852148,2329.66996255198,213.600929571201,2906.16279397533,3285.96737940056
"334","NEBRASKA",2007,1774571,4.00096699427636,30.9934062936901,62.8320873044809,213.460041891815,311.286502484262,509.137137933619,2337.69175761353,295.620744393997,3142.44963994115,3453.73614242541
"335","NEVADA",2007,2565382,7.52324605068563,42.7226822360179,270.447052329828,434.165360168583,754.858340785115,971.044468231242,1942.94650855116,871.722028142398,3785.7130049248,4540.57134570992
"336","NEW HAMPSHIRE",2007,1315828,0.911973297421852,27.1312055983001,34.2749964281046,81.773605668826,144.091780992653,385.612709259873,1513.03969819764,107.232860221853,2005.88526767936,2149.97704867201
"337","NEW JERSEY",2007,8685920,4.38640926925415,11.881297548216,144.68242857406,167.673660360676,328.623795752206,428.670768323908,1532.88310276862,252.811446571002,2214.36531766353,2542.98911341573
"338","NEW MEXICO",2007,1969915,9.28974092790806,52.1849927534944,117.923869811642,496.315830886104,675.714434379148,1057.05068492803,2306.80003959562,451.948434323308,3815.79915884696,4491.5135932261
"339","NEW YORK",2007,19297729,4.1714753067576,15.1727698114115,161.081130323677,233.934262420205,414.359637862051,336.381550388649,1506.29641446411,145.245070028706,1987.92303488146,2402.28267274351
"340","NORTH CAROLINA",2007,9061032,6.4451819616132,26.3325413705635,149.36488470629,283.93013069593,466.072738734396,1199.6426014167,2574.11076354217,308.485832518857,4082.23919747773,4548.31193621212
"341","NORTH DAKOTA",2007,639715,2.65743338830573,39.3925419913555,11.7239708307606,156.163291465731,209.937237676153,361.723580031733,1485.03630522967,153.505858077425,2000.26574333883,2210.20298101498
"342","OHIO",2007,11466917,4.61327137887193,40.6473684251835,160.034296925669,150.153698679427,355.448635409151,863.780561069728,2308.17926038882,296.112721492621,3468.07254295117,3823.52117836032
"343","OKLAHOMA",2007,3617316,6.19243660216581,43.2641217963816,93.7711828327965,360.847656107456,504.0753973388,950.069056726037,2232.23517104947,375.969365131495,3558.27359290701,4062.34899024581
"344","OREGON",2007,3747455,2.02804303187096,34.0497751140441,76.4252005694531,181.429797022246,293.932815737614,613.18948459688,2539.24329978612,390.585077072306,3543.01786145531,3836.95067719292
"345","PENNSYLVANIA",2007,12432792,5.8313530862577,27.6928947254969,156.360695168068,226.803440450061,416.688383429884,451.153690981076,1699.11955415968,213.234485061762,2363.50773020252,2780.1961136324
"346","RHODE ISLAND",2007,1057832,1.79612641704921,24.3895060841419,71.8450566819684,131.117228444592,229.147917627752,492.138638271484,1812.66968667993,302.032836972222,2606.84116192363,2835.98907955138
"347","SOUTH CAROLINA",2007,4407709,8.25825842858501,40.2249785546187,144.15652212975,593.029167760394,785.668926873348,1029.96817621127,2876.82331115779,388.047396050874,4294.83888341993,5080.50781029328
"348","SOUTH DAKOTA",2007,796214,3.89342563682628,54.3823645401864,14.8201362950162,168.798840512726,241.894766984755,332.448311634812,1305.93031521676,98.4659902990904,1736.84461715067,1978.73938413542
"349","TENNESSEE",2007,6156719,6.57817905933339,35.7495607644266,179.202591510186,533.449715668362,754.980047002308,1004.0575182983,2741.83375918245,352.752821754574,4098.64409923532,4853.62414623763
"350","TEXAS",2007,23904380,5.93615061340223,35.3910036570704,162.221316762869,306.876815043938,510.42528607728,955.138765364339,2773.97280331052,393.233373967449,4122.34494264231,4632.77022871959
"351","UTAH",2007,2645330,2.23034555235075,35.345306634711,53.8685154593189,148.488090332775,239.932257979156,589.491670226399,2592.2285688364,337.008993206897,3518.7292322697,3758.66149024885
"352","VERMONT",2007,621254,2.09254185888542,20.6034890721026,12.7162159116883,93.6814893747163,129.093736217393,515.087226802564,1746.95052265257,104.466128185895,2366.50387764103,2495.59761385842
"353","VIRGINIA",2007,7712091,5.38116056981174,23.2492069919818,99.791353603063,144.331803138734,272.75352430359,415.295929469712,1888.38539379268,182.84275950582,2486.52408276821,2759.2776070718
"354","WASHINGTON",2007,6468424,2.6899906375958,41.014627365182,93.9796154364649,198.842871153777,336.52710459302,817.417040070348,2640.24127051659,589.324385661793,4046.98269624873,4383.50980084175
"355","WEST VIRGINIA",2007,1812035,3.58712718021451,21.4123899372805,46.7430264867952,205.073301564263,276.815845168554,597.229082219714,1728.49862171536,191.883710855475,2517.61141479055,2794.42725995911
"356","WISCONSIN",2007,5601640,3.3026042373305,21.9042994551596,97.8284930841682,168.486371848244,291.521768624903,497.889903671068,2105.75831363672,240.251069329696,2843.89928663748,3135.42105526239
"357","WYOMING",2007,522830,4.01660195474628,32.8978826769696,16.0664078189851,204.081632653061,257.062525103762,452.345886808332,2271.29277202915,155.499875676606,2879.13853451409,3136.20105961785
"358","FEDERAL",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","ALABAMA",2008,4661900,7.5291190287222,34.7068791694374,157.575237564083,253.008430039254,452.819665801497,1081.34022608808,2714.32248653982,288.852184731547,4084.51489735945,4537.33456316094
"360","ALASKA",2008,686293,3.93417971624365,65.1325308578115,93.9831821102649,489.003967693099,652.053860377419,471.664434869655,2218.44022888183,237.216465853506,2927.32112960499,3579.37498998241
"361","ARIZONA",2008,6500180,7.10749548474042,33.845216594002,150.903513441166,293.776480035937,485.632705555846,901.605801685492,2607.00472909981,593.629714869434,4102.24024565474,4587.87295121058
"362","ARKANSAS",2008,2855390,5.77854513744182,51.2364335519841,97.2546657374299,358.760099320933,513.029743747789,1187.64862242986,2448.17695656285,229.145580813829,3864.97115980654,4378.00090355433
"363","CALIFORNIA",2008,36756666,5.82751438881862,24.2214568644501,188.776642582328,285.379528165041,504.205142000637,646.987406311552,1770.17142958504,523.793425660532,2940.95226155713,3445.15740355777
"364","COLORADO",2008,4939456,3.34044882675339,43.5473056142215,68.9144715531427,238.082898197696,353.885124191814,567.957281125695,1982.74870754998,270.252432656552,2820.95842133223,3174.84354552404
"365","CONNECTICUT",2008,3501252,3.77007995996861,19.4216240362019,115.472979379948,167.997047913147,306.661731289265,431.47422693368,1805.41132143587,253.93773427334,2490.82328264289,2797.48501393216
"366","DELAWARE",2008,873092,6.52852162200547,42.4926582765619,211.547007646388,448.06274711027,708.630934655225,776.894073018651,2524.93437117738,292.867189253824,3594.69563344985,4303.32656810508
"367","FLORIDA",2008,18328340,6.37264476761125,32.5834199933,197.879349684696,452.021295982069,688.856710427676,1028.30916493256,2765.67326882849,346.539839396257,4140.52227315731,4829.37898358498
"368","GEORGIA",2008,9685744,6.60764934526455,24.0972712060116,183.857843031986,274.3310168016,488.893780384863,1038.2682011831,2557.45970572834,409.302579130731,4005.03048604217,4493.92426642703
"369","HAWAII",2008,1288198,2.01832327018052,28.1788979644434,84.2261826209946,158.050237618751,272.47364147437,730.012001260676,2439.3765554674,397.143917317058,3566.53247404514,3839.00611551951
"370","IDAHO",2008,1523816,1.50936858518351,37.9967135139676,15.6843083416895,186.308583188521,241.498973629362,442.835617948624,1544.28093680602,108.937037017593,2096.05359177223,2337.5525654016
"371","ILLINOIS",2008,12901563,6.12328909295719,31.9186132718958,186.442526382269,300.878273430901,525.362702178023,612.08087733246,2068.0827586549,252.46553460228,2932.62917058964,3457.99187276766
"372","INDIANA",2008,6376792,5.04956097046916,26.8316733555054,118.868547068808,186.802392174623,337.552173569406,765.353488086172,2310.47209945063,274.432661438542,3350.25824897535,3687.81042254475
"373","IOWA",2008,3002555,2.56448258233405,31.2067555798312,41.5979057835743,212.752139427921,288.12128337366,552.795868851695,1741.81655290244,145.742542601218,2440.35496435536,2728.47624772902
"374","KANSAS",2008,2802134,4.03264083730471,43.7523687304033,59.9899933407896,304.553600934145,412.328603842643,701.286947733406,2420.51236664628,264.262879648154,3386.06219402784,3798.39079787048
"375","KENTUCKY",2008,4269245,4.70809241446673,34.1278141685474,95.5672490100709,162.83909684265,297.242252435735,692.300395034719,1810.13270496306,179.352555311302,2681.78565530908,2979.02790774481
"376","LOUISIANA",2008,4410796,12.3333747468711,28.3395559440972,141.493734917688,489.208750529383,671.375416138039,1032.10395583926,2541.28733226384,307.518189460587,3880.90947756369,4552.28489370173
"377","MAINE",2008,1316456,2.35480714889066,28.7894164332116,25.2951864703416,62.9721008525921,119.411510905036,498.231615792704,1875.86975941467,89.558633178777,2463.66000838615,2583.07151929119
"378","MARYLAND",2008,5633597,8.75106969845376,20.0049808319622,234.36181182289,365.130839142381,628.248701495687,689.594942627241,2378.28513470168,449.677177831499,3517.55725516042,4145.80595665611
"379","MASSACHUSETTS",2008,6497967,2.55464516825032,26.9468896964235,108.910987082575,325.378691519978,463.791213467228,557.882180688206,1645.32999321172,196.292163379716,2399.50433727964,2863.29555074687
"380","MICHIGAN",2008,10003422,5.53810486051673,45.0545823219294,132.414687693871,331.936411360033,514.94378623635,747.614166432247,1844.94865856904,357.427688245083,2949.99051324637,3464.93429948272
"381","MINNESOTA",2008,5220393,2.10712105391299,34.5759409301177,80.051444402749,148.628656884644,265.363163271424,508.735644998375,2160.06725930404,195.291810405845,2864.09471470826,3129.45787797968
"382","MISSISSIPPI",2008,2938618,8.03098599409654,32.6003583997648,104.777143541624,158.884210196766,304.292698132251,867.959020192485,1828.41049772376,212.753069640219,2909.12258755646,3213.41528568871
"383","MISSOURI",2008,5911605,7.71364121926279,27.2683983452886,125.092931615018,342.343576744387,502.418547923956,774.121410344568,2537.41581178039,351.122918395258,3662.66014052021,4165.07868844417
"384","MONTANA",2008,967440,4.13462333581411,37.0048788555363,21.0865790126519,249.214421566195,311.440502770198,381.315637145456,2153.51856445878,183.680641693542,2718.51484329778,3029.95534606797
"385","NEBRASKA",2008,1783432,3.86894482099682,33.699070107523,72.7249483019257,202.026205652921,312.319168883366,489.561699016279,2152.8154703964,236.902780705965,2879.27995011865,3191.59911900201
"386","NEVADA",2008,2600167,6.34574625399061,42.5357294358401,249.44551638414,431.356908998537,729.683901072508,932.786240268414,1915.80002361387,612.960629067287,3461.54689294957,4191.23079402208
"387","NEW HAMPSHIRE",2008,1315809,1.06398421047432,29.2595657880437,31.9955251864062,93.7826082660933,156.101683451018,324.21118870596,1726.2383826224,106.930413152669,2157.37998448103,2313.48166793205
"388","NEW JERSEY",2008,8682661,4.33046965671008,12.9223057309274,146.280040185837,162.991506866386,326.52432243986,465.318178378725,1595.65137922579,232.417227852153,2293.38678545667,2619.91110789653
"389","NEW MEXICO",2008,1984356,8.11346351158764,56.3406969313974,108.397888282143,480.609326149139,653.461374874267,1043.46195944679,2368.27464426746,404.010167530423,3815.74677124468,4469.20814611894
"390","NEW YORK",2008,19490297,4.28931380573626,14.3558612780503,163.091409022654,216.133186682584,397.869770789024,336.290411582748,1528.77095715884,128.746114027919,1993.8074827695,2391.67725355853
"391","NORTH CAROLINA",2008,9222414,6.49504565724332,24.8958678280979,155.306408929376,280.913435462776,467.610757877493,1209.6182192645,2542.50134509251,289.804816829954,4041.92438118696,4509.53513906446
"392","NORTH DAKOTA",2008,641481,1.71478188753837,51.5993458886545,11.3799161627546,159.942383328579,224.636427267526,364.157317208148,1524.90876580912,142.015118140678,2031.08120115795,2255.71762842547
"393","OHIO",2008,11485910,4.7623566613355,39.4483327833842,162.860408970643,144.977629112539,352.048727527902,891.770874053514,2270.50359962772,247.7034906246,3409.97796430583,3762.02669183373
"394","OKLAHOMA",2008,3642361,5.90276471772018,40.385892557053,101.527553144787,383.679706651812,531.495917071372,967.696502351085,2203.65307008284,302.633374341533,3473.98294677546,4005.47886384683
"395","OREGON",2008,3790060,2.29547817184952,31.2132261758389,70.0780462578429,157.860297726157,261.447048331689,557.115190788536,2445.26471876435,300.179944380828,3302.55985393371,3564.0069022654
"396","PENNSYLVANIA",2008,12448279,5.66343347542259,27.9958378182237,151.611319122908,224.778059681985,410.04865009854,471.446695563298,1760.20315740031,180.683610963411,2412.33346392702,2822.38211402556
"397","RHODE ISLAND",2008,1050788,2.9501669223478,26.8370023258735,83.7466739247117,139.228845399833,252.762688572766,548.731047556691,1991.45783925968,304.818859750968,2845.00774656734,3097.7704351401
"398","SOUTH CAROLINA",2008,4479800,6.85298450823697,37.6356087325327,147.216393589,539.265145765436,730.970132595205,1026.02794767624,2819.67944997545,394.437251663021,4240.1446493147,4971.11478190991
"399","SOUTH DAKOTA",2008,804194,4.6008798871914,69.8836350432856,16.6626460779364,185.776068958485,276.923229966899,333.625965873906,1276.55764653802,114.15156044437,1724.3351728563,2001.2584028232
"400","TENNESSEE",2008,6214888,6.62924255433083,33.4358398735424,173.840622711141,508.762185255792,722.667890394807,1047.37205240062,2683.76517806918,308.983846531104,4040.1210770009,4762.78896739571
"401","TEXAS",2008,24326974,5.63160876482213,33.1113931391549,155.132323485856,314.141002493775,508.016327883608,945.641656870271,2690.16195766888,350.984877938374,3986.78849247753,4494.80482036114
"402","UTAH",2008,2736424,1.49830581810421,33.4378005747647,51.9290870128313,138.428839975092,225.294033380792,539.60935878358,2569.00977333922,267.06387606599,3375.68300818879,3600.97704156958
"403","VERMONT",2008,621270,2.73633041994624,21.4077615207559,14.9693370032353,98.3469345051266,137.460363449064,565.776554477119,1899.65715389444,94.3229191816762,2559.75662755324,2697.2169910023
"404","VIRGINIA",2008,7769089,4.76246314078781,23.0915104718198,96.1502693559052,133.825214256137,257.82945722465,414.308550204535,1946.05828302392,171.796204162419,2532.16303739087,2789.99249461552
"405","WASHINGTON",2008,6549224,2.94691401607274,40.5086159825958,98.0116117573624,192.740391838789,334.20753359482,811.332762476898,2550.11891485159,444.846595566131,3806.29827289462,4140.50580648944
"406","WEST VIRGINIA",2008,1814468,3.69254238707985,21.4387908742397,49.3808653555753,201.381341528205,275.8935401451,597.420290685755,1761.78361922062,174.376180786875,2533.58009069325,2809.47363083835
"407","WISCONSIN",2008,5627967,2.5941872082761,20.0427614447633,91.7382777830787,161.159438212768,275.534664648887,487.902647616804,2069.23743511645,205.065168292565,2762.20525102581,3037.7399156747
"408","WYOMING",2008,532668,2.25281038095024,34.7308267063161,16.3328752618892,196.369971539496,249.686483888651,412.639768110718,2174.71295441063,137.609167436377,2724.96188995772,2974.64837384637
"409","FEDERAL",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","ALABAMA",2009,4708708,6.83839388639092,31.9408211339501,133.051359311302,278.271661780684,450.102236112326,1037.31214592198,2507.52435699984,235.542318614788,3780.37882153661,4230.48105764893
"411","ALASKA",2009,698473,3.14972804961681,73.4459313387919,93.6328247476996,463.153192750471,633.38167688658,515.41004448275,2183.47738566845,241.526873622889,2940.41430377409,3573.79598066067
"412","ARIZONA",2009,6595778,5.76126121891913,34.5524060997808,124.306791405047,261.834161186141,426.454619909888,823.375195465948,2364.78547337403,400.817007485698,3588.97767632567,4015.43229623556
"413","ARKANSAS",2009,2889450,6.19495059613421,47.690736991469,89.1519147242555,372.804512969596,515.842115281455,1202.75484953884,2361.27982834103,211.009015556594,3775.04369343647,4290.88580871792
"414","CALIFORNIA",2009,36961664,5.33525763342256,23.573072900614,173.403989603931,270.972648850441,473.284968988409,622.802047007407,1664.97374144194,443.251148000263,2731.02693644961,3204.31190543802
"415","COLORADO",2009,5024748,3.16433779365652,45.1564934201675,67.0879415246297,223.354484642812,338.763257381266,530.116137167476,1892.21429611992,248.3706645587,2670.7010978461,3009.46435522737
"416","CONNECTICUT",2009,3518288,3.01282896681568,18.673855011301,113.720082039901,165.535055686175,300.941821704192,431.23246306158,1705.14750355855,212.06336718313,2348.44333380326,2649.38515550745
"417","DELAWARE",2009,885122,4.63212980809425,44.6266164438349,189.804343356057,406.384656578415,645.447746186401,784.411640429229,2354.02577271834,215.337546688479,3353.77495983605,3999.22270602245
"418","FLORIDA",2009,18537969,5.48603787178628,29.6742323821989,166.744264163998,410.573563910912,612.478098328895,981.143079913447,2588.56296501521,271.113842082701,3840.81988701135,4453.29798534025
"419","GEORGIA",2009,9829211,5.75834621924384,23.6336365146704,148.852232391796,249.796245090272,428.040460215983,1003.1934404501,2331.98778620176,337.392289167462,3672.57351581933,4100.61397603531
"420","HAWAII",2009,1295178,1.77581768683532,29.7256438883304,79.5257485843645,163.06638933027,274.0935994898,713.72429117851,2579.95426111314,375.006369780833,3668.68492207249,3942.77852156229
"421","IDAHO",2009,1545801,1.55259312162432,37.1975435389161,16.4316105371907,190.968953959792,246.150701157523,432.267801612239,1492.17137264111,95.2257114596251,2019.66488571297,2265.8155868705
"422","ILLINOIS",2009,12910409,5.98741682002483,30.215928867939,177.554405906118,283.399232355846,497.156983949928,603.001810399655,1927.28983256843,206.623972950818,2736.91561591891,3234.07259986883
"423","INDIANA",2009,6423113,4.85745774673433,25.2369839982575,114.383788670696,189.549833546444,334.028063962132,761.001713655045,2135.88021882847,215.425137312702,3112.30706979622,3446.33513375835
"424","IOWA",2009,3007856,1.26335835226154,29.5891824608625,39.9287731859504,211.313307551957,282.094621551032,545.870546994271,1654.23477719678,129.79344755866,2329.89877174971,2611.99339330074
"425","KANSAS",2009,2818747,4.43459452018929,41.8270955144254,63.3614865044646,296.940449071875,406.563625610954,690.838872733168,2323.69205182303,211.370513210302,3225.9014377665,3632.46506337745
"426","KENTUCKY",2009,4314113,4.26507140633544,35.4881756690193,84.4205981623569,130.803249706255,254.977094943966,692.610508811429,1690.68357736573,141.303670070765,2524.59775624792,2779.57485119189
"427","LOUISIANA",2009,4492076,11.7762922978151,30.0751812747603,136.907745995393,464.106128213325,642.865347781293,1044.68401692224,2540.07278594574,257.987620868391,3842.74442373638,4485.60977151767
"428","MAINE",2009,1318301,1.97223547581319,28.4457039780748,30.2662290326716,59.1670642743956,119.851232760955,510.429712182574,1817.11157011942,77.5240252415799,2405.06530754357,2524.91654030453
"429","MARYLAND",2009,5699478,7.72000523556719,20.2825592098083,210.668415598762,351.295329151196,589.966309195333,647.515439133198,2206.71086018755,344.224506174074,3198.45080549482,3788.41711469015
"430","MASSACHUSETTS",2009,6593587,2.62376154284459,26.2982804352168,113.246401389714,320.447732015973,462.616175383748,523.463177175034,1619.74051453329,179.932410082706,2323.13610179103,2785.75227717478
"431","MICHIGAN",2009,9969727,6.24891734748604,45.3773709149709,124.647344907238,323.489299155333,499.762932325028,762.769130990247,1791.70402559669,294.341058686963,2848.8142152739,3348.57714759893
"432","MINNESOTA",2009,5266214,1.40518406582034,33.9712742398999,68.7210964081596,140.366494791135,244.464049505014,485.737951401139,1996.88049137388,162.279770628387,2644.8982134034,2889.36226290842
"433","MISSISSIPPI",2009,2951996,6.57182462306859,33.5705061930978,100.576017040674,145.562527862504,286.280875719344,1001.32249501693,1772.66500361112,184.248217138506,2958.23571576655,3244.5165914859
"434","MISSOURI",2009,5987580,6.46337919493351,26.8221885970626,124.20710871504,335.410967369121,492.903643876157,728.023675675315,2350.9330981799,291.069179868995,3370.02595372421,3862.92959760037
"435","MONTANA",2009,974989,3.28208831073992,36.6157977166922,23.3848792140219,223.694831428867,286.977596670321,378.055547293354,2002.89439162903,165.335198653523,2546.28513757591,2833.26273424623
"436","NEBRASKA",2009,1796619,2.28206425513701,34.3422840346228,67.905326616272,184.847204666098,289.37687957213,485.690065617696,2087.03125147847,195.311304177458,2768.03262127363,3057.40950084576
"437","NEVADA",2009,2643085,5.90219383788263,38.7426057050757,228.066823427926,432.487036928438,705.198659899322,836.71164567163,1757.90789929193,469.073071808133,3063.69261677169,3768.89127667101
"438","NEW HAMPSHIRE",2009,1324575,0.830455051620331,30.1228695996829,34.2751448577846,95.2003472812034,160.428816790291,371.062416246721,1717.38104675084,85.0838948341921,2173.52735783176,2333.95617462205
"439","NEW JERSEY",2009,8707739,3.66340791794517,11.9548828921032,133.662710836877,162.085703303693,311.366704950619,424.277760277381,1473.43644544238,178.048515234552,2075.76272095431,2387.12942590493
"440","NEW MEXICO",2009,2009671,9.85235891844984,53.1927862819337,96.1351385376014,473.211784416454,632.392068154439,1092.46737401296,2297.98807864571,323.53554387758,3713.99099653625,4346.38306469069
"441","NEW YORK",2009,19541453,3.99663218492504,13.2129376459366,144.006691825833,223.146149879438,384.362411536133,321.209482222228,1498.8496505352,111.921053158125,1931.98018591555,2316.34259745168
"442","NORTH CAROLINA",2009,9380884,5.21272835267977,24.5819050741913,126.054218344455,248.654604406152,404.503456177478,1149.46523163489,2301.73403700547,212.709164722642,3663.908433363,4068.41188954047
"443","NORTH DAKOTA",2009,646844,1.85516136811967,45.7606470802852,16.5418555324004,202.212589125044,266.370253105849,375.051789921527,1464.64990013048,141.146860757772,1980.84855080978,2247.21880391563
"444","OHIO",2009,11542645,4.56567797069043,35.6850617860984,153.084496664326,138.521110196147,331.856346617261,901.08463008262,2163.94942407048,196.315489214127,3261.34954336723,3593.20588998449
